product_id,product_name,jumlah_penjualan,harga,diskon,status
P01893,Produk 1893,35,43636,20,Tidak
P01894,Produk 1894,145,166568,20,Laris
P01895,Produk 1895,178,111088,30,Laris
P01896,Produk 1896,141,79322,20,Laris
P01897,Produk 1897,99,139212,15,Laris
P01898,Produk 1898,294,21219,10,Laris
P01899,Produk 1899,89,126727,20,Laris
P01900,Produk 1900,54,166441,0,Tidak
P01901,Produk 1901,257,97136,10,Laris
P01902,Produk 1902,59,154555,10,Tidak
P01903,Produk 1903,275,170704,10,Laris
P01904,Produk 1904,226,118849,20,Laris
P01905,Produk 1905,247,83772,30,Laris
P01906,Produk 1906,173,140284,25,Laris
P01907,Produk 1907,235,173833,30,Laris
P01908,Produk 1908,14,146345,0,Tidak
P01909,Produk 1909,132,37708,15,Laris
P01910,Produk 1910,112,197448,25,Laris
P01911,Produk 1911,117,102766,15,Laris
P01912,Produk 1912,180,155398,20,Laris
P01913,Produk 1913,4,89035,5,Tidak
P01914,Produk 1914,147,44381,15,Laris
P01915,Produk 1915,175,39930,20,Laris
P01916,Produk 1916,91,144926,10,Laris
P01917,Produk 1917,181,77295,20,Laris
P01918,Produk 1918,137,67915,25,Laris
P01919,Produk 1919,97,150809,25,Laris
P01920,Produk 1920,102,81567,25,Laris
P01921,Produk 1921,123,89574,5,Laris
P01922,Produk 1922,117,73154,30,Laris
P01923,Produk 1923,127,182161,10,Laris
P01924,Produk 1924,79,47967,0,Tidak
P01925,Produk 1925,40,197160,25,Tidak
P01926,Produk 1926,252,180911,0,Laris
P01927,Produk 1927,277,31079,30,Laris
P01928,Produk 1928,246,117306,20,Laris
P01929,Produk 1929,161,149064,20,Laris
P01930,Produk 1930,140,148661,5,Laris
P01931,Produk 1931,261,93470,15,Laris
P01932,Produk 1932,113,171169,5,Laris
P01933,Produk 1933,27,157818,30,Tidak
P01934,Produk 1934,216,145388,20,Laris
P01935,Produk 1935,16,151720,10,Tidak
P01936,Produk 1936,201,199919,30,Laris
P01937,Produk 1937,89,139851,0,Laris
P01938,Produk 1938,265,140604,10,Laris
P01939,Produk 1939,4,23098,25,Tidak
P01940,Produk 1940,107,119464,20,Laris
P01941,Produk 1941,51,105311,10,Tidak
P01942,Produk 1942,132,69060,20,Laris
P01943,Produk 1943,134,82164,10,Laris
P01944,Produk 1944,241,180716,10,Laris
P01945,Produk 1945,187,68211,15,Laris
P01946,Produk 1946,217,75189,15,Laris
P01947,Produk 1947,190,115703,30,Laris
P01948,Produk 1948,205,93303,15,Laris
P01949,Produk 1949,92,169791,5,Laris
P01950,Produk 1950,294,199833,5,Laris
P01951,Produk 1951,51,90765,30,Tidak
P01952,Produk 1952,120,165579,15,Laris
P01953,Produk 1953,195,71396,5,Laris
P01954,Produk 1954,76,143990,30,Tidak
P01955,Produk 1955,4,66296,15,Tidak
P01956,Produk 1956,255,55250,30,Laris
P01957,Produk 1957,264,159980,25,Laris
P01958,Produk 1958,161,147564,10,Laris
P01959,Produk 1959,128,167361,30,Laris
P01960,Produk 1960,290,32506,15,Laris
P01961,Produk 1961,50,62819,0,Tidak
P01962,Produk 1962,110,86660,15,Laris
P01963,Produk 1963,49,137926,25,Tidak
P01964,Produk 1964,171,88096,10,Laris
P01965,Produk 1965,184,166892,20,Laris
P01966,Produk 1966,131,110214,0,Laris
P01967,Produk 1967,210,51781,10,Laris
P01968,Produk 1968,101,171218,20,Laris
P01969,Produk 1969,275,65754,30,Laris
P01970,Produk 1970,145,113089,10,Laris
P01971,Produk 1971,261,147793,30,Laris
P01972,Produk 1972,228,40554,15,Laris
P01973,Produk 1973,146,141569,25,Laris
P01974,Produk 1974,74,63928,25,Tidak
P01975,Produk 1975,172,130576,25,Laris
P01976,Produk 1976,292,126108,30,Laris
P01977,Produk 1977,36,40738,5,Tidak
P01978,Produk 1978,175,79825,10,Laris
P01979,Produk 1979,162,191183,10,Laris
P01980,Produk 1980,136,178698,25,Laris
P01981,Produk 1981,202,91106,15,Laris
P01982,Produk 1982,185,173857,20,Laris
P01983,Produk 1983,230,128524,5,Laris
P01984,Produk 1984,94,26055,5,Laris
P01985,Produk 1985,120,193545,10,Laris
P01986,Produk 1986,40,75200,5,Tidak
P01987,Produk 1987,203,47003,0,Laris
P01988,Produk 1988,32,144042,20,Tidak
P01989,Produk 1989,27,26911,30,Tidak
P01990,Produk 1990,203,157358,30,Laris
P01991,Produk 1991,42,47244,10,Tidak
P01992,Produk 1992,79,42101,25,Tidak
P01993,Produk 1993,199,101099,5,Laris
P01994,Produk 1994,126,94494,15,Laris
P01995,Produk 1995,64,54413,20,Tidak
P01996,Produk 1996,87,27489,0,Laris
P01997,Produk 1997,182,105249,30,Laris
P01998,Produk 1998,243,142471,30,Laris
P01999,Produk 1999,276,91411,20,Laris
P02000,Produk 2000,227,55419,25,Laris
P02001,Produk 2001,276,66409,20,Laris
P02002,Produk 2002,233,185425,25,Laris
P02003,Produk 2003,288,134026,20,Laris
P02004,Produk 2004,273,101175,10,Laris
P02005,Produk 2005,246,161470,5,Laris
P02006,Produk 2006,45,135831,10,Tidak
P02007,Produk 2007,187,128056,10,Laris
P02008,Produk 2008,79,99579,0,Tidak
P02009,Produk 2009,0,157184,30,Tidak
P02010,Produk 2010,69,110147,10,Tidak
P02011,Produk 2011,240,160272,0,Laris
P02012,Produk 2012,251,145060,10,Laris
P02013,Produk 2013,4,132836,30,Tidak
P02014,Produk 2014,149,176500,5,Laris
P02015,Produk 2015,3,163710,10,Tidak
P02016,Produk 2016,96,127934,20,Laris
P02017,Produk 2017,223,123481,5,Laris
P02018,Produk 2018,83,189342,15,Laris
P02019,Produk 2019,193,77826,10,Laris
P02020,Produk 2020,40,130687,25,Tidak
P02021,Produk 2021,122,155426,30,Laris
P02022,Produk 2022,139,94626,25,Laris
P02023,Produk 2023,272,90470,15,Laris
P02024,Produk 2024,96,37947,5,Laris
P02025,Produk 2025,69,95915,0,Tidak
P02026,Produk 2026,233,181934,15,Laris
P02027,Produk 2027,139,183251,15,Laris
P02028,Produk 2028,96,104054,0,Laris
P02029,Produk 2029,77,33010,20,Tidak
P02030,Produk 2030,11,68742,0,Tidak
P02031,Produk 2031,144,90567,5,Laris
P02032,Produk 2032,224,22150,5,Laris
P02033,Produk 2033,46,59500,0,Tidak
P02034,Produk 2034,252,76934,10,Laris
P02035,Produk 2035,215,101677,30,Laris
P02036,Produk 2036,255,117359,15,Laris
P02037,Produk 2037,16,106572,0,Tidak
P02038,Produk 2038,74,34690,10,Tidak
P02039,Produk 2039,200,38713,20,Laris
P02040,Produk 2040,240,67606,5,Laris
P02041,Produk 2041,128,120028,30,Laris
P02042,Produk 2042,6,51971,30,Tidak
P02043,Produk 2043,127,120872,30,Laris
P02044,Produk 2044,226,84792,25,Laris
P02045,Produk 2045,17,72213,15,Tidak
P02046,Produk 2046,48,156613,25,Tidak
P02047,Produk 2047,106,143948,15,Laris
P02048,Produk 2048,159,104689,5,Laris
P02049,Produk 2049,21,164069,20,Tidak
P02050,Produk 2050,62,86404,15,Tidak
P02051,Produk 2051,152,72094,10,Laris
P02052,Produk 2052,26,194770,5,Tidak
P02053,Produk 2053,57,81857,25,Tidak
P02054,Produk 2054,222,105069,0,Laris
P02055,Produk 2055,85,92377,20,Laris
P02056,Produk 2056,61,123758,30,Tidak
P02057,Produk 2057,124,22340,0,Laris
P02058,Produk 2058,297,144589,25,Laris
P02059,Produk 2059,79,117359,30,Tidak
P02060,Produk 2060,45,85201,5,Tidak
P02061,Produk 2061,255,43960,25,Laris
P02062,Produk 2062,173,183874,0,Laris
P02063,Produk 2063,30,113196,25,Tidak
P02064,Produk 2064,78,160601,30,Tidak
P02065,Produk 2065,54,52984,15,Tidak
P02066,Produk 2066,119,103031,20,Laris
P02067,Produk 2067,177,135007,25,Laris
P02068,Produk 2068,98,25597,25,Laris
P02069,Produk 2069,193,113891,25,Laris
P02070,Produk 2070,68,85718,0,Tidak
P02071,Produk 2071,248,134688,20,Laris
P02072,Produk 2072,150,162274,25,Laris
P02073,Produk 2073,250,69748,20,Laris
P02074,Produk 2074,95,162506,10,Laris
P02075,Produk 2075,165,142786,10,Laris
P02076,Produk 2076,283,62033,0,Laris
P02077,Produk 2077,271,60638,15,Laris
P02078,Produk 2078,151,89035,20,Laris
P02079,Produk 2079,187,139034,0,Laris
P02080,Produk 2080,259,119363,25,Laris
P02081,Produk 2081,94,24907,20,Laris
P02082,Produk 2082,186,182581,5,Laris
P02083,Produk 2083,164,36604,25,Laris
P02084,Produk 2084,275,121578,5,Laris
P02085,Produk 2085,268,199103,15,Laris
P02086,Produk 2086,282,60404,20,Laris
P02087,Produk 2087,144,104567,15,Laris
P02088,Produk 2088,164,48957,0,Laris
P02089,Produk 2089,267,192724,0,Laris
P02090,Produk 2090,22,54019,5,Tidak
P02091,Produk 2091,16,72973,0,Tidak
P02092,Produk 2092,248,70231,0,Laris
P02093,Produk 2093,16,169687,25,Tidak
P02094,Produk 2094,198,192470,15,Laris
P02095,Produk 2095,269,183570,25,Laris
P02096,Produk 2096,131,32867,10,Laris
P02097,Produk 2097,113,178847,25,Laris
P02098,Produk 2098,36,23430,5,Tidak
P02099,Produk 2099,251,40960,15,Laris
P02100,Produk 2100,31,114614,20,Tidak
P02101,Produk 2101,212,116749,30,Laris
P02102,Produk 2102,29,181725,10,Tidak
P02103,Produk 2103,270,30656,25,Laris
P02104,Produk 2104,36,99666,0,Tidak
P02105,Produk 2105,110,156179,0,Laris
P02106,Produk 2106,51,80559,20,Tidak
P02107,Produk 2107,197,69665,5,Laris
P02108,Produk 2108,269,192196,5,Laris
P02109,Produk 2109,291,183925,5,Laris
P02110,Produk 2110,285,166313,15,Laris
P02111,Produk 2111,54,187411,20,Tidak
P02112,Produk 2112,183,196814,15,Laris
P02113,Produk 2113,218,47289,5,Laris
P02114,Produk 2114,92,164170,15,Laris
P02115,Produk 2115,258,108476,25,Laris
P02116,Produk 2116,80,159958,20,Tidak
P02117,Produk 2117,226,112359,10,Laris
P02118,Produk 2118,281,105106,30,Laris
P02119,Produk 2119,190,128093,30,Laris
P02120,Produk 2120,220,104790,20,Laris
P02121,Produk 2121,123,167625,20,Laris
P02122,Produk 2122,109,118320,30,Laris
P02123,Produk 2123,281,86607,10,Laris
P02124,Produk 2124,231,137309,15,Laris
P02125,Produk 2125,0,29086,10,Tidak
P02126,Produk 2126,8,155688,5,Tidak
P02127,Produk 2127,154,21721,10,Laris
P02128,Produk 2128,113,76314,30,Laris
P02129,Produk 2129,161,25688,30,Laris
P02130,Produk 2130,141,165139,20,Laris
P02131,Produk 2131,284,169597,20,Laris
P02132,Produk 2132,79,44716,0,Tidak
P02133,Produk 2133,235,113233,5,Laris
P02134,Produk 2134,70,89465,10,Tidak
P02135,Produk 2135,298,85498,5,Laris
P02136,Produk 2136,131,98722,0,Laris
P02137,Produk 2137,292,124804,20,Laris
P02138,Produk 2138,111,40237,25,Laris
P02139,Produk 2139,166,146493,5,Laris
P02140,Produk 2140,249,171055,30,Laris
P02141,Produk 2141,48,176036,25,Tidak
P02142,Produk 2142,153,29796,25,Laris
P02143,Produk 2143,295,120020,0,Laris
P02144,Produk 2144,28,107658,10,Tidak
P02145,Produk 2145,222,129188,30,Laris
P02146,Produk 2146,61,79432,25,Tidak
P02147,Produk 2147,5,186169,30,Tidak
P02148,Produk 2148,195,34189,10,Laris
P02149,Produk 2149,268,30795,10,Laris
P02150,Produk 2150,276,168088,5,Laris
P02151,Produk 2151,167,151701,25,Laris
P02152,Produk 2152,113,60159,0,Laris
P02153,Produk 2153,201,136815,30,Laris
P02154,Produk 2154,294,152311,0,Laris
P02155,Produk 2155,113,133229,10,Laris
P02156,Produk 2156,201,58800,5,Laris
P02157,Produk 2157,172,41638,15,Laris
P02158,Produk 2158,292,32926,20,Laris
P02159,Produk 2159,204,88827,0,Laris
P02160,Produk 2160,204,151549,15,Laris
P02161,Produk 2161,66,55355,15,Tidak
P02162,Produk 2162,286,71932,15,Laris
P02163,Produk 2163,202,190983,20,Laris
P02164,Produk 2164,100,167106,20,Laris
P02165,Produk 2165,268,84551,5,Laris
P02166,Produk 2166,36,89797,30,Tidak
P02167,Produk 2167,220,104780,25,Laris
P02168,Produk 2168,294,43486,0,Laris
P02169,Produk 2169,211,131028,10,Laris
P02170,Produk 2170,178,69935,10,Laris
P02171,Produk 2171,176,175681,25,Laris
P02172,Produk 2172,12,99906,5,Tidak
P02173,Produk 2173,179,181538,30,Laris
P02174,Produk 2174,226,183363,5,Laris
P02175,Produk 2175,225,31764,30,Laris
P02176,Produk 2176,119,72346,25,Laris
P02177,Produk 2177,191,60892,30,Laris
P02178,Produk 2178,43,49457,25,Tidak
P02179,Produk 2179,27,83713,20,Tidak
P02180,Produk 2180,75,95414,0,Tidak
P02181,Produk 2181,175,49170,10,Laris
P02182,Produk 2182,230,143519,0,Laris
P02183,Produk 2183,169,74790,25,Laris
P02184,Produk 2184,275,75541,5,Laris
P02185,Produk 2185,279,157171,30,Laris
P02186,Produk 2186,132,163864,15,Laris
P02187,Produk 2187,72,195180,0,Tidak
P02188,Produk 2188,192,172831,25,Laris
P02189,Produk 2189,269,31398,10,Laris
P02190,Produk 2190,87,35757,10,Laris
P02191,Produk 2191,102,181995,10,Laris
P02192,Produk 2192,27,141886,25,Tidak
P02193,Produk 2193,4,37458,15,Tidak
P02194,Produk 2194,138,193796,30,Laris
P02195,Produk 2195,184,48283,0,Laris
P02196,Produk 2196,149,190239,15,Laris
P02197,Produk 2197,118,119798,20,Laris
P02198,Produk 2198,50,102694,15,Tidak
P02199,Produk 2199,272,43074,5,Laris
P02200,Produk 2200,101,151242,15,Laris
P02201,Produk 2201,287,25633,0,Laris
P02202,Produk 2202,126,158783,10,Laris
P02203,Produk 2203,170,148432,15,Laris
P02204,Produk 2204,80,24816,10,Tidak
P02205,Produk 2205,180,113160,25,Laris
P02206,Produk 2206,154,81919,20,Laris
P02207,Produk 2207,141,36255,25,Laris
P02208,Produk 2208,131,121494,30,Laris
P02209,Produk 2209,15,165474,10,Tidak
P02210,Produk 2210,115,59769,10,Laris
P02211,Produk 2211,201,192210,5,Laris
P02212,Produk 2212,44,120193,20,Tidak
P02213,Produk 2213,116,129401,5,Laris
P02214,Produk 2214,293,60042,15,Laris
P02215,Produk 2215,159,178693,10,Laris
P02216,Produk 2216,229,162143,5,Laris
P02217,Produk 2217,105,191041,5,Laris
P02218,Produk 2218,297,161912,25,Laris
P02219,Produk 2219,103,56204,10,Laris
P02220,Produk 2220,268,55455,15,Laris
P02221,Produk 2221,74,192027,20,Tidak
P02222,Produk 2222,80,103229,0,Tidak
P02223,Produk 2223,285,159712,25,Laris
P02224,Produk 2224,60,68269,10,Tidak
P02225,Produk 2225,74,27728,30,Tidak
P02226,Produk 2226,163,128538,15,Laris
P02227,Produk 2227,155,136130,25,Laris
P02228,Produk 2228,140,59834,30,Laris
P02229,Produk 2229,96,47989,5,Laris
P02230,Produk 2230,94,26867,30,Laris
P02231,Produk 2231,136,178755,20,Laris
P02232,Produk 2232,118,176332,5,Laris
P02233,Produk 2233,118,26837,10,Laris
P02234,Produk 2234,40,144938,5,Tidak
P02235,Produk 2235,257,178521,15,Laris
P02236,Produk 2236,191,68228,30,Laris
P02237,Produk 2237,198,148829,15,Laris
P02238,Produk 2238,70,62935,5,Tidak
P02239,Produk 2239,115,28448,15,Laris
P02240,Produk 2240,7,90741,15,Tidak
P02241,Produk 2241,113,195987,5,Laris
P02242,Produk 2242,104,37337,5,Laris
P02243,Produk 2243,224,181758,15,Laris
P02244,Produk 2244,166,139942,5,Laris
P02245,Produk 2245,218,126133,30,Laris
P02246,Produk 2246,21,179365,25,Tidak
P02247,Produk 2247,194,102024,15,Laris
P02248,Produk 2248,292,175662,20,Laris
P02249,Produk 2249,268,188137,25,Laris
P02250,Produk 2250,19,156485,0,Tidak
P02251,Produk 2251,231,139773,30,Laris
P02252,Produk 2252,21,84414,20,Tidak
P02253,Produk 2253,275,123707,25,Laris
P02254,Produk 2254,20,166197,15,Tidak
P02255,Produk 2255,264,185320,0,Laris
P02256,Produk 2256,97,96330,15,Laris
P02257,Produk 2257,203,99837,30,Laris
P02258,Produk 2258,146,140939,5,Laris
P02259,Produk 2259,216,97180,20,Laris
P02260,Produk 2260,27,155520,5,Tidak
P02261,Produk 2261,237,189371,15,Laris
P02262,Produk 2262,46,151244,0,Tidak
P02263,Produk 2263,92,173471,25,Laris
P02264,Produk 2264,279,55469,15,Laris
P02265,Produk 2265,211,104793,15,Laris
P02266,Produk 2266,12,66891,15,Tidak
P02267,Produk 2267,103,139192,0,Laris
P02268,Produk 2268,128,104954,25,Laris
P02269,Produk 2269,83,52386,0,Laris
P02270,Produk 2270,58,137807,25,Tidak
P02271,Produk 2271,185,42362,20,Laris
P02272,Produk 2272,196,154130,20,Laris
P02273,Produk 2273,81,119268,20,Laris
P02274,Produk 2274,194,31509,30,Laris
P02275,Produk 2275,87,107868,20,Laris
P02276,Produk 2276,76,62499,30,Tidak
P02277,Produk 2277,74,66888,30,Tidak
P02278,Produk 2278,26,129990,10,Tidak
P02279,Produk 2279,158,136983,10,Laris
P02280,Produk 2280,92,50816,5,Laris
P02281,Produk 2281,103,20926,20,Laris
P02282,Produk 2282,129,23200,15,Laris
P02283,Produk 2283,254,150716,20,Laris
P02284,Produk 2284,2,179379,15,Tidak
P02285,Produk 2285,121,76852,20,Laris
P02286,Produk 2286,243,138944,15,Laris
P02287,Produk 2287,226,40815,20,Laris
P02288,Produk 2288,3,84150,20,Tidak
P02289,Produk 2289,142,182467,25,Laris
P02290,Produk 2290,285,74430,0,Laris
P02291,Produk 2291,94,58864,0,Laris
P02292,Produk 2292,178,29626,5,Laris
P02293,Produk 2293,16,194849,20,Tidak
P02294,Produk 2294,152,106798,0,Laris
P02295,Produk 2295,25,48544,15,Tidak
P02296,Produk 2296,91,62293,25,Laris
P02297,Produk 2297,145,180193,25,Laris
P02298,Produk 2298,293,167371,5,Laris
P02299,Produk 2299,233,171772,10,Laris
P02300,Produk 2300,18,44412,30,Tidak
P02301,Produk 2301,153,104625,10,Laris
P02302,Produk 2302,194,37738,30,Laris
P02303,Produk 2303,218,164302,0,Laris
P02304,Produk 2304,149,143421,5,Laris
P02305,Produk 2305,62,91937,10,Tidak
P02306,Produk 2306,269,128464,20,Laris
P02307,Produk 2307,107,74801,20,Laris
P02308,Produk 2308,29,48652,20,Tidak
P02309,Produk 2309,270,42982,15,Laris
P02310,Produk 2310,147,131949,20,Laris
P02311,Produk 2311,162,88068,20,Laris
P02312,Produk 2312,294,183379,10,Laris
P02313,Produk 2313,66,181032,20,Tidak
P02314,Produk 2314,254,156237,25,Laris
P02315,Produk 2315,254,149107,30,Laris
P02316,Produk 2316,92,179752,5,Laris
P02317,Produk 2317,148,70739,0,Laris
P02318,Produk 2318,60,26287,15,Tidak
P02319,Produk 2319,60,74350,30,Tidak
P02320,Produk 2320,212,128538,0,Laris
P02321,Produk 2321,170,111658,20,Laris
P02322,Produk 2322,108,22961,25,Laris
P02323,Produk 2323,103,93826,10,Laris
P02324,Produk 2324,34,100680,10,Tidak
P02325,Produk 2325,259,164177,10,Laris
P02326,Produk 2326,3,49841,25,Tidak
P02327,Produk 2327,170,109485,15,Laris
P02328,Produk 2328,291,181478,0,Laris
P02329,Produk 2329,89,70860,10,Laris
P02330,Produk 2330,173,196284,15,Laris
P02331,Produk 2331,242,29321,25,Laris
P02332,Produk 2332,69,146221,5,Tidak
P02333,Produk 2333,235,160762,10,Laris
P02334,Produk 2334,236,128515,25,Laris
P02335,Produk 2335,28,156596,10,Tidak
P02336,Produk 2336,289,197785,10,Laris
P02337,Produk 2337,284,160479,0,Laris
P02338,Produk 2338,106,171361,25,Laris
P02339,Produk 2339,169,112692,0,Laris
P02340,Produk 2340,76,93520,30,Tidak
P02341,Produk 2341,15,108906,15,Tidak
P02342,Produk 2342,273,63507,20,Laris
P02343,Produk 2343,199,69120,20,Laris
P02344,Produk 2344,59,100814,25,Tidak
P02345,Produk 2345,161,28291,10,Laris
P02346,Produk 2346,211,42753,15,Laris
P02347,Produk 2347,121,117408,15,Laris
P02348,Produk 2348,154,76659,20,Laris
P02349,Produk 2349,154,65878,0,Laris
P02350,Produk 2350,191,29802,30,Laris
P02351,Produk 2351,103,44275,15,Laris
P02352,Produk 2352,259,26536,30,Laris
P02353,Produk 2353,247,151086,5,Laris
P02354,Produk 2354,97,109159,15,Laris
P02355,Produk 2355,268,101358,30,Laris
P02356,Produk 2356,167,57563,30,Laris
P02357,Produk 2357,50,155304,25,Tidak
P02358,Produk 2358,67,73788,25,Tidak
P02359,Produk 2359,18,140420,15,Tidak
P02360,Produk 2360,267,50365,0,Laris
P02361,Produk 2361,159,31542,25,Laris
P02362,Produk 2362,44,107369,15,Tidak
P02363,Produk 2363,23,47027,20,Tidak
P02364,Produk 2364,159,25893,20,Laris
P02365,Produk 2365,159,187470,5,Laris
P02366,Produk 2366,164,72574,5,Laris
P02367,Produk 2367,146,92522,20,Laris
P02368,Produk 2368,163,135635,25,Laris
P02369,Produk 2369,60,91474,5,Tidak
P02370,Produk 2370,80,91732,0,Tidak
P02371,Produk 2371,7,183301,20,Tidak
P02372,Produk 2372,263,46837,5,Laris
P02373,Produk 2373,277,111833,20,Laris
P02374,Produk 2374,163,91054,5,Laris
P02375,Produk 2375,145,170492,5,Laris
P02376,Produk 2376,87,38675,10,Laris
P02377,Produk 2377,173,161709,15,Laris
P02378,Produk 2378,25,54098,0,Tidak
P02379,Produk 2379,241,197077,0,Laris
P02380,Produk 2380,54,120558,0,Tidak
P02381,Produk 2381,44,131795,15,Tidak
P02382,Produk 2382,91,176269,20,Laris
P02383,Produk 2383,228,181563,10,Laris
P02384,Produk 2384,159,107118,30,Laris
P02385,Produk 2385,101,195864,30,Laris
P02386,Produk 2386,273,40590,30,Laris
P02387,Produk 2387,238,168842,5,Laris
P02388,Produk 2388,47,142755,0,Tidak
P02389,Produk 2389,233,101367,25,Laris
P02390,Produk 2390,238,143350,5,Laris
P02391,Produk 2391,114,57675,30,Laris
P02392,Produk 2392,132,115276,15,Laris
P02393,Produk 2393,93,194373,10,Laris
P02394,Produk 2394,166,138825,15,Laris
P02395,Produk 2395,15,37135,15,Tidak
P02396,Produk 2396,57,112128,15,Tidak
P02397,Produk 2397,236,64774,10,Laris
P02398,Produk 2398,178,178450,20,Laris
P02399,Produk 2399,65,153155,0,Tidak
P02400,Produk 2400,207,48044,10,Laris
P02401,Produk 2401,284,190249,0,Laris
P02402,Produk 2402,154,159656,15,Laris
P02403,Produk 2403,205,174805,15,Laris
P02404,Produk 2404,122,182758,5,Laris
P02405,Produk 2405,280,61686,15,Laris
P02406,Produk 2406,196,37317,10,Laris
P02407,Produk 2407,106,174919,15,Laris
P02408,Produk 2408,222,168691,30,Laris
P02409,Produk 2409,175,162744,25,Laris
P02410,Produk 2410,120,65373,25,Laris
P02411,Produk 2411,39,170520,30,Tidak
P02412,Produk 2412,249,49969,20,Laris
P02413,Produk 2413,237,105295,20,Laris
P02414,Produk 2414,49,136710,5,Tidak
P02415,Produk 2415,157,126376,0,Laris
P02416,Produk 2416,55,199701,30,Tidak
P02417,Produk 2417,194,105828,15,Laris
P02418,Produk 2418,31,43732,5,Tidak
P02419,Produk 2419,71,172244,30,Tidak
P02420,Produk 2420,0,58463,25,Tidak
P02421,Produk 2421,76,138744,20,Tidak
P02422,Produk 2422,149,122231,20,Laris
P02423,Produk 2423,295,137220,5,Laris
P02424,Produk 2424,105,198655,10,Laris
P02425,Produk 2425,153,169494,30,Laris
P02426,Produk 2426,155,133961,25,Laris
P02427,Produk 2427,176,43406,20,Laris
P02428,Produk 2428,4,180298,20,Tidak
P02429,Produk 2429,206,53437,30,Laris
P02430,Produk 2430,150,36360,10,Laris
P02431,Produk 2431,281,33927,0,Laris
P02432,Produk 2432,286,114173,0,Laris
P02433,Produk 2433,144,28174,5,Laris
P02434,Produk 2434,221,174707,15,Laris
P02435,Produk 2435,162,120346,15,Laris
P02436,Produk 2436,195,134082,20,Laris
P02437,Produk 2437,108,193667,5,Laris
P02438,Produk 2438,243,56456,5,Laris
P02439,Produk 2439,284,120819,30,Laris
P02440,Produk 2440,184,129375,5,Laris
P02441,Produk 2441,147,195653,5,Laris
P02442,Produk 2442,68,23041,0,Tidak
P02443,Produk 2443,8,57747,25,Tidak
P02444,Produk 2444,249,192471,15,Laris
P02445,Produk 2445,69,42194,5,Tidak
P02446,Produk 2446,212,139545,30,Laris
P02447,Produk 2447,217,183380,5,Laris
P02448,Produk 2448,232,153540,15,Laris
P02449,Produk 2449,282,137976,15,Laris
P02450,Produk 2450,181,79176,5,Laris
P02451,Produk 2451,217,178485,0,Laris
P02452,Produk 2452,295,150588,30,Laris
P02453,Produk 2453,121,151525,10,Laris
P02454,Produk 2454,210,163174,20,Laris
